Hugo_Symbol	NTN006_Baseline	NTN007_Baseline	NTN012_Baseline	NTN014_Baseline	NTN017_Baseline	NTN020_Baseline	NTN021_Baseline	NTN022_Baseline	NTN023_Baseline	NTN025_Baseline	NTN029_Baseline	NTN031_Baseline	NTN033_Baseline	NTN038_Baseline	NTN042_Baseline	NTN040_Baseline	NTN046_Baseline	NTN049_Baseline	NTN052_Baseline	NTN050_Baseline	NTN057_Baseline	NTN056_Baseline	NTN058_Baseline	NTN060_Baseline	NTN062_Baseline	NTN063_Baseline	NTN069_Baseline	NTN074_Baseline	NTN076_Baseline	NTN080_Baseline	NTN081_Baseline	NTN083_Baseline	NTN084_Baseline	NTN085_Baseline	NTN087_Baseline	NTN089_Baseline	NTN039_Baseline	H36960.002_Baseline	H36960.023_Baseline	H36960.019_Baseline	H36960.008_Baseline	H36960.018_Baseline	H36960.009_Baseline	NTN011_Baseline	NTN013_Baseline	NTN044_Baseline	NTN072_Baseline	H36960.014_Baseline
TEX264	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
GRM2	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IQCF6	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IQCF4	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IQCF3	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IQCF2	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IQCF5-AS1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IQCF5	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IQCF1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
RRP9	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PARP3	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
GPR62	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PCBP4	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ABHD14A-ACY1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ABHD14A	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ABHD14B	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ACY1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
RPL29	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
DUSP7	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
LINC00696	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
POC1A	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ALAS1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
TLR9	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
TWF2	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PPM1M	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
WDR82	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
MIRLET7G	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
GLYCTK	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
MIR135A1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
DNAH1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
BAP1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PHF7	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SEMA3G	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
NISCH	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
TNNC1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
STAB1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
NT5DC2	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PBRM1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SMIM4	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
GNL3	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
GLT8D1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SNORD19B	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SNORD19	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SNORD69	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SPCS1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
NEK4	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ITIH1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ITIH3	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ITIH4	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
MUSTN1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
TMEM110-MUSTN1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
TMEM110	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
MIR8064	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SFMBT1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
RFT1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PRKCD	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
TKT	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
DCP1A	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
CACNA1D	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
CHDH	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IL17RB	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ACTR8	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SELK	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
CACNA2D3	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ESRG	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
CACNA2D3-AS1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
LRTM1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
WNT5A	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ERC2	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ERC2-IT1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
MIR3938	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
CCDC66	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
FAM208A	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ARHGEF3	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ARHGEF3-AS1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SPATA12	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
IL17RD	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
HESX1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
APPL1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ASB14	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
DNAH12	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PDE12	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ARF4	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
DENND6A	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SLMAP	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
FLNB	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
DNASE1L3	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ABHD6	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
RPP14	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PXK	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PDHB	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
KCTD6	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
ACOX2	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
FAM107A	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
FAM3D	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
C3orf67	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
RP11-147N17.1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
FHIT	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PTPRG	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
PTPRG-AS1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
C3orf14	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
FEZF2	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
CADPS	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
LINC00698	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SYNPR	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SYNPR-AS1	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
SNTN	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
C3orf49	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
THOC7	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	0
